id	Fem4_E2_MSt	Fem5_E2_MSt	Fem6_E2_MSt	Fem4_E2_AreaX	Fem5_E2_AreaX	Fem6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLPP6	1116	1615	825	853	1502	681	1052.8730047875933	-0.08808721400964571	0.27197782630278566	-0.32387645422086936	0.7460315707957615	0.9998748158320103
P3H1	680	572	486	527	562	405	528.5396711923635	-0.050643000075681094	0.21932282623314614	-0.2309061986181329	0.817387675056377	0.9998748158320103
C21H1orf50	625	535	884	721	623	807	712.92044433323	0.23136478277777717	0.3433749948151943	0.6737962468766794	0.5004408612814273	0.9998748158320103
CDC42	7866	6857	7525	6582	7407	6644	7106.5703213077795	0.05098412683394393	0.21060574141191685	0.2420832712923327	0.8087156403147107	0.9998748158320103
FMO5	175	238	66	76	242	48	129.82226789041385	-0.2859478182598256	0.5389354626625318	-0.5305789618058204	0.5957105776529537	0.9998748158320103
WNT4	8	14	4	5	10	9	8.05141318888668	0.08934065440596488	0.9866840892216509	0.0905463616793918	0.9278530539376356	NA
PRKAB2	238	262	170	210	242	140	204.6706597672521	-0.015776929199246694	0.2727794538770992	-0.05783767426396781	0.9538779286702084	0.9998748158320103
unown37	534	520	458	271	513	486	456.33310916922613	-0.08813162920580818	0.28709880338958643	-0.3069731680010369	0.7588637956640166	0.9998748158320103
unown38	347	335	429	391	416	450	398.69534093063976	0.3361637818032395	0.2965432277940359	1.13360802168351	0.2569590066961106	0.9998748158320103
unown39	6	25	48	23	26	17	24.571225454346113	-0.19768688139455046	0.812587202401333	-0.24328082058190456	0.8077878610972687	NA
unown40	574	784	671	415	975	693	672.9355381700361	0.1654923784221976	0.29862759895057595	0.5541764358142506	0.5794581033864215	0.9998748158320103
HMGCS2	0	1	0	0	0	0	0.14244187807907888	-0.794825950228556	4.080472856796901	-0.1947877067493791	0.8455591465464287	NA
unown41	0	0	3	2	3	3	1.948026564887418	1.4134011864343068	2.2462268958359135	0.629233488858356	0.5291962074332859	NA
unown42	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown43	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
EPHA8	21	52	31	2	9	11	19.965521074981712	-2.0658534232987207	0.8065526955124174	-2.5613372006478103	0.010427009739222585	NA
C1QA	156	382	279	139	434	202	256.3598627129265	0.009436104845209542	0.4236139536533594	0.022275245571658026	0.9822283951543619	0.9998748158320103
C1QB	240	227	113	249	215	129	190.79717865066814	0.2271603672827059	0.3522608838002733	0.6448640133756731	0.5190153142583813	0.9998748158320103
unown44	98	120	47	71	119	62	82.58670647403065	0.09542108831359042	0.4074808542605717	0.23417318216519573	0.8148505337700255	0.9998748158320103
unown45	12	14	22	10	11	18	14.781705974229576	-0.13829968567585688	0.7952396541090407	-0.1739094434756314	0.8619366309052319	NA
unown46	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown47	2	5	11	6	5	5	5.8373419748375754	-0.0721302363519383	1.204292850778146	-0.059894266004594986	0.9522398467634836	NA
unown48	8	6	1	23	10	6	9.115217521312516	1.629425934274525	1.0894712708205743	1.495611658531633	0.13475488325123058	NA
unown49	1229	1570	1104	1256	1580	1167	1297.0775888888315	0.20124136038489676	0.18948963074691597	1.0620177979747953	0.2882276054360559	0.9998748158320103
unown50	0	1	0	0	0	1	0.342569522009031	0.16695472920030185	4.080472856796901	0.04091553480675726	0.9673632328332307	NA
SEC22B	1210	1202	808	735	1145	680	931.3144286443613	-0.17768582147763298	0.2047330532198221	-0.8678902535920837	0.38545441502226485	0.9998748158320103
unown51	20	38	7	10	17	2	14.295870347110844	-1.0211254240463772	0.9398196477944695	-1.0865121052137108	0.277252488236819	NA
unown52	98	164	38	39	106	23	71.59513051460985	-0.7145624844787519	0.5891713481057914	-1.2128262631509457	0.22519625201075946	0.9998748158320103
unown53	8411	11270	5605	7406	14871	4748	8309.177637792727	0.21242773638070198	0.31444601387560295	0.6755618675603243	0.4993188588746763	0.9998748158320103
unown54	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown55	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown57	104	108	143	138	151	150	133.87152173251167	0.45427018372052375	0.3541582013290499	1.2826758833080343	0.19960565246924605	0.9998748158320103
unown58	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown59	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown60	5	0	0	0	0	5	1.7287816343157762	0.4361691519390864	3.223599239687624	0.13530501762413633	0.8923707180719367	NA
unown61	14	0	4	9	10	3	6.474503011329432	0.4252334557544334	1.3982179957275034	0.30412529165967517	0.7610324389283045	NA
unown62	159	189	91	92	154	39	113.62043806605053	-0.49970233087481053	0.44091632228235933	-1.133326904951378	0.25707699723035804	0.9998748158320103
PACS2	960	1066	1040	590	1120	973	945.7940364408139	-0.04766520246809698	0.27174435783681056	-0.17540457085302635	0.8607617492454287	0.9998748158320103
unown63	8	15	12	1	13	7	8.933992219971648	-0.6543272340620233	1.0586544160393854	-0.6180744387861508	0.53652627092633	NA
unown64	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown65	62	84	11	49	84	16	47.35404483850318	0.08307091213266327	0.7110651320015089	0.11682602393796886	0.9069979208379668	0.9998748158320103
unown66	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown67	68	19	67	286	59	32	92.86817734877782	1.4590390856238749	0.7705809529003986	1.893427394139682	0.05830105526943694	0.9998748158320103
unown68	10	9	0	4	2	0	3.769211289770179	-1.4143179664189611	1.8672875856188111	-0.7574183951693023	0.44879923887855083	NA
unown69	186	281	379	268	276	385	302.503692215255	0.29185821154173763	0.39781788346959307	0.7336477912865011	0.4631634256572425	0.9998748158320103
unown70	0	0	8	0	1	3	2.1983675779899143	-0.9664187019267563	2.653910426954031	-0.36414895247084234	0.7157467837551736	NA
unown71	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown72	387	575	389	339	544	335	417.0904937111473	-0.005320594304461076	0.24905551469456444	-0.021363085699933695	0.9829560201847563	0.9998748158320103
unown73	0	0	0	0	2	0	0.2866776761960871	1.7852343439782175	4.061255784284938	0.4395769286155765	0.6602435536459698	NA
unown74	0	2	0	0	0	0	0.28488375615815775	-1.5807582457779676	4.048555902023467	-0.39044989967605614	0.6962038953931542	NA
unown75	49	145	184	33	129	241	134.1084301959312	0.2507296666843769	0.6783433617178869	0.3696205798335087	0.7116652149275717	0.9998748158320103
unown76	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown77	1	0	0	0	0	0	0.14562868293320308	-0.794825950228556	4.080472856796901	-0.1947877067493791	0.8455591465464287	NA
unown78	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown79	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown80	120	208	82	130	159	103	129.60626585758882	0.12189527380974456	0.3647564176801907	0.33418267068468493	0.7382417198347224	0.9998748158320103
MTA1	603	464	443	548	549	408	496.7682134699676	0.16172983215392997	0.23836192785679045	0.6785053032928078	0.49745136243888843	0.9998748158320103
EPHB2	501	830	507	366	551	372	504.90278453762664	-0.35501263447698334	0.2566756510228025	-1.3831176937209553	0.16662878121154082	0.9998748158320103
unown81	2	2	0	7	2	4	2.965801666618574	2.006995879455783	1.7307174670040957	1.159632301469708	0.24619854383144968	NA
LACTBL1	2	1	0	1	3	5	2.0504214482719645	1.8567275546011113	2.011473301057233	0.9230684561536128	0.35597153180497637	NA
unown82	0	0	0	0	1	0	0.14333883809804354	1.1287274014139328	4.080472856796901	0.2766168140375681	0.7820743525735256	NA
unown83	0	1	0	0	0	2	0.5426971659389832	1.2353252345133965	4.024090703624356	0.30698245280624087	0.7588567284229393	NA
unown84	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown85	167	177	102	104	129	126	131.13674669275326	-0.11504356250967561	0.3179417849873179	-0.36183844949560334	0.7174727576705446	0.9998748158320103
unown86	3	2	0	0	3	0	1.1517863192518978	-0.712160076691438	3.0552655764237553	-0.23309269157708853	0.8156894298961156	NA
unown87	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown88	1	0	0	1	0	0	0.3316961533157909	0.16695472920030166	4.080472856796901	0.04091553480675721	0.9673632328332307	NA
CRIP2	6200	4943	4430	4128	6331	4145	4917.591939594924	0.05443014739115359	0.1915592970014604	0.28414255138312927	0.776301138935969	0.9998748158320103
unown89	4	8	13	11	8	3	7.8796850053138865	-0.09380942435799615	1.0705051571108086	-0.08763098779568596	0.9301699722142236	NA
unown90	6	2	3	2	4	0	2.6496383249529813	-0.818771992933522	1.7551550404341216	-0.4664955369019743	0.6408608414798157	NA
unown91	2	5	9	2	5	10	5.730048860931482	0.23138917255261263	1.2720216599041159	0.1819066293022515	0.8556560018698959	NA
unown92	51	82	60	58	83	53	63.3129423654581	0.15208157701720565	0.3996204538311966	0.38056504755746645	0.7035260210154018	0.9998748158320103
unown93	25	45	76	9	28	75	44.567404758792684	-0.2073148171795594	0.7961630071130142	-0.2603924263340351	0.7945610844249865	NA
unown94	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown95	526	215	197	343	132	131	252.00493435937196	-0.394391794231333	0.4956496811720831	-0.7957067445270994	0.42620250577470536	0.9998748158320103
unown96	47	45	25	54	48	9	36.52925718647329	0.07462463403204084	0.6592145744890773	0.11320234248443078	0.9098701385733803	NA
unown97	151	153	111	92	175	117	129.5841873385883	0.03780933371568591	0.3101252148268312	0.12191634832658807	0.9029652681196748	0.9998748158320103
unown98	2	8	2	0	6	3	3.2548698029026584	-0.2898565815890358	1.685592213086537	-0.17196127232829997	0.8634679755990688	NA
TMEM121	176	149	133	77	66	89	112.63689343341836	-0.778246328101809	0.35884862682265384	-2.168731520565147	0.03010307286836986	0.9998748158320103
unown99	15	16	4	6	9	4	8.397788138212043	-0.6962148824529086	0.9887586693279389	-0.7041302433546572	0.4813516674046963	NA
unown100	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown101	4	8	1	0	5	1	2.820702316798365	-1.0257541075380552	1.819260254940222	-0.5638303287023438	0.572869609158084	NA
unown102	203	84	126	189	76	81	126.70925462777609	-0.05106992976567162	0.5069994312620131	-0.10072975750396672	0.9197649884359171	0.9998748158320103
unown103	155	167	172	113	107	123	138.61370440115314	-0.35053841599576696	0.33230099827249526	-1.0548822237010451	0.29147919321508375	0.9998748158320103
unown104	7	8	4	3	12	6	6.365293041120059	0.274148178311261	1.0841188223326725	0.2528765045526863	0.8003636461616858	NA
unown105	0	0	9	0	0	0	1.636476534114766	-4.077641860669849	3.7658981700665652	-1.0827807010506005	0.2789057736271477	NA
unown106	29	34	24	13	15	15	21.00106742945119	-0.8334895817772443	0.6121970977467931	-1.3614726120802005	0.17336438292440376	NA
unown107	50	30	6	26	36	3	23.24401017837574	-0.25293054332858944	0.9160224434558897	-0.27611828196518323	0.7824572193368086	NA
unown108	42	50	25	28	58	32	37.71189312362472	0.16471536749944685	0.5002899493178938	0.3292398092826437	0.7419744352519815	NA
DPYSL5	73	228	108	60	240	166	141.5319187243888	0.3288785380439812	0.5189948161478274	0.6336836666019905	0.5262872864354862	0.9998748158320103
unown109	260	275	199	218	267	160	224.0738898552912	-0.02994009215238125	0.2509720262658158	-0.11929653116268166	0.90504043160659	0.9998748158320103
unown110	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown111	119	17	69	74	23	97	68.77581283704724	0.17258749285382963	0.7414213986716808	0.23277921727513495	0.815932851868526	0.9998748158320103
unown112	17	2	20	13	1	12	11.360933566508756	-0.37250237233693684	1.202245455165019	-0.30983886920646125	0.756683491764292	NA
CASP9	273	325	166	161	331	184	230.45964595974212	-0.02467822390775325	0.3074950976709917	-0.08025566617051577	0.9360339176949044	0.9998748158320103
unown113	21	30	15	28	36	13	23.03066628749231	0.36857853449212785	0.6309476897573456	0.5841665489477874	0.5591082647214225	NA
unown114	0	0	0	7	0	0	1.3024722926781143	3.9193139565815205	3.9427429419759075	0.994057693910259	0.3201947802609247	NA
unown115	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown116	62	27	17	68	20	8	33.08641729162696	0.09609618969757362	0.8219321865675062	0.1169149855280441	0.9069274228624042	NA
unown117	104	69	36	129	65	53	75.44627203298275	0.47372035254330985	0.5200907310522306	0.910841751755303	0.36237876006793274	0.9998748158320103
unown118	349	459	374	151	283	354	323.7161890714744	-0.4021196007028941	0.35984282858113603	-1.1174867713453005	0.2637862526511657	0.9998748158320103
unown119	64	60	80	40	72	65	63.18459848729941	-0.07192979768093054	0.4425470867385555	-0.16253591953577737	0.8708838446252427	0.9998748158320103
unown120	0	0	0	0	1	0	0.14333883809804354	1.1287274014139328	4.080472856796901	0.2766168140375681	0.7820743525735256	NA
UHMK1	251	290	128	157	212	125	185.7516590068946	-0.25848721705445193	0.3178359704104936	-0.8132723829861321	0.41606190731635406	0.9998748158320103
SRCIN1	258	513	176	179	437	234	285.42210955651524	0.0013132067817924321	0.3873922100870524	0.0033898636771692867	0.9972952852888198	0.9998748158320103
C2CD2L	137	124	69	58	120	45	87.15856036933764	-0.4347985823039454	0.4115263341836405	-1.0565510544215133	0.2907165286239245	0.9998748158320103
unown121	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown122	3	27	13	0	18	5	10.227353500515056	-0.875792587301172	1.3016272596586604	-0.6728443806031232	0.5010462998246307	NA
unown123	11	5	2	2	3	0	3.4799378097454383	-1.7130563983486111	1.6298527951601516	-1.051049765620265	0.2932357340051744	NA
unown124	47	85	25	65	100	27	55.329591655682314	0.43783042642472975	0.5597708012726995	0.7821601723942636	0.43412044755244567	0.9998748158320103
unown125	9	16	4	7	10	3	7.653294705163503	-0.37034217419613497	1.0357380176346884	-0.35756356133560124	0.7206699515691917	NA
unown126	31	51	53	28	28	74	45.448875719912294	0.16217774606507418	0.6255630072538412	0.2592508575227589	0.7954416934126092	NA
unown127	16	7	66	39	83	235	81.51173122092372	2.1179796763734973	0.8465332868348524	2.501944943349508	0.012351313088433622	0.8832384146593437
unown128	17	77	14	31	64	31	37.13507656809558	0.4004637069164425	0.6954882981537317	0.5758022212300737	0.5647488719937721	NA
unown129	28	43	23	19	40	25	28.656737137263082	-0.010136424831379467	0.5573920773930858	-0.018185448345063263	0.9854909112566785	NA
JAK3	2	10	7	5	30	2	8.619249011460607	0.9343061996283458	1.2049682562231179	0.7753782681021475	0.4381161726961434	NA
unown130	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
DNAJC16	123	320	145	112	203	106	161.01005533126582	-0.3356758842977377	0.40084160758190746	-0.837427746891635	0.40235217463676365	0.9998748158320103
unown131	1	2	0	0	5	0	1.1472066295815786	0.7462325599087335	3.1142951208506804	0.23961523585629146	0.8106285523196675	NA
unown132	0	7	0	2	13	11	5.434037065822768	2.1281206397429573	1.696543647681362	1.254386023402006	0.20970173017983165	NA
UAP1	775	1505	675	574	1083	570	826.0844425407129	-0.25840912615649664	0.30772002253028036	-0.839754020657101	0.4010463183416889	0.9998748158320103
unown133	117	148	145	109	184	114	133.95566102049406	0.11161259901379766	0.3218625803111611	0.34677096947988184	0.728763388388528	0.9998748158320103
unown134	9	14	49	11	13	37	23.52941990902203	-0.10897697957623863	0.9119451393472158	-0.11949949056611674	0.9048796436143024	NA
NR2F6	108	108	43	83	98	55	79.4281683993852	0.053817723566731174	0.4199486172735769	0.12815311529332038	0.8980278026155154	0.9998748158320103
unown135	5	72	0	14	70	13	26.22428125966835	0.47173346524006754	1.2384595096132385	0.38090342201610317	0.7032749131693119	NA
unown136	2	0	0	0	0	0	0.29125736586640616	-1.608297887803436	4.0459249785769495	-0.39751055600865676	0.6909910038799334	NA
unown137	242	75	115	142	132	101	132.39101507742689	-0.02870178821751058	0.4500988206805709	-0.06376774810054403	0.9491551592600056	0.9998748158320103
unown138	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown139	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown140	0	0	0	1	0	0	0.18606747038258778	1.1287274014139328	4.080472856796901	0.2766168140375681	0.7820743525735256	NA
unown141	16	10	12	15	14	4	11.534712784706294	-0.07738197342650983	0.8679021869535622	-0.08915978619448993	0.9289549240162748	NA
unown142	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown143	4	0	0	0	0	0	0.5825147317328123	-2.602038536699469	3.9773126570187824	-0.6542202640538303	0.5129699080123555	NA
unown144	15	28	20	18	23	23	21.05836090399777	0.1954925309050333	0.6342463414518797	0.3082280781589109	0.757908788561217	NA
unown145	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
PINK1	3374	1734	2266	2269	2013	1999	2261.157149556073	-0.05066835679473939	0.2935998019200002	-0.1725762635512454	0.8629845108695724	0.9998748158320103
unown146	271	200	121	165	204	77	165.30735070599096	-0.2547656244275963	0.38147576573521225	-0.6678422256695403	0.5042343095372774	0.9998748158320103
unown147	5	20	0	23	13	9	11.521086485691246	1.13441345472021	1.1905018643285143	0.9528867519750251	0.34064745314833544	NA
unown148	59	56	89	41	44	92	65.09919048417792	-0.019897103480935055	0.5484059635337891	-0.036281705167323784	0.9710577374963709	0.9998748158320103
unown149	0	0	5	0	0	0	0.9091536300637588	-3.2253153638895364	3.9527218995889135	-0.8159732573710718	0.4145154310870405	NA
TMUB1	384	493	362	227	436	312	359.1408570496915	-0.19881250981019655	0.26463823441650547	-0.7512614730390471	0.4524953107415649	0.9998748158320103
MUL1	1127	1164	796	711	1003	815	913.8299855131867	-0.11274412304631984	0.20005307294807073	-0.5635710633427045	0.5730460845598491	0.9998748158320103
unown150	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown151	27	36	16	0	19	16	17.894653892989414	-1.0136034898744783	1.0122573149322651	-1.0013298742546537	0.3166673545300356	NA
VWA5B1	2	5	2	7	6	8	5.130654680993297	1.4457921481358655	1.2125955145937046	1.1923119710864973	0.23313894231358434	NA
unown152	3	6	8	8	0	7	5.635616395946464	0.06416997906450232	1.4426675222102199	0.04448008850035769	0.9645217233412399	NA
unown153	9	6	0	3	5	3	4.040588948301139	-0.21880899453282915	1.529838234544502	-0.1430275368937801	0.8862684334740905	NA
unown154	5	13	8	1	10	17	9.056159435968265	0.31002414137436557	1.1371279329811295	0.2726378733495683	0.7851315957084126	NA
unown155	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown156	2	4	0	0	1	0	1.0043637162807653	-2.206220343503282	3.216176897744097	-0.6859760559348514	0.492728207567997	NA
unown157	167	158	206	158	201	205	183.51887012876205	0.23672469900807555	0.3303008265352324	0.7166942374660533	0.47356278233105426	0.9998748158320103
unown158	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown159	2	13	3	3	10	0	4.680084751060885	-0.41315123831049466	1.560545337240784	-0.2647479880597327	0.7912036069497019	NA
unown160	18	36	9	6	20	2	13.769137309875564	-1.0788616994881444	0.9507950447711697	-1.1346942807719373	0.256503434461224	NA
VDR	7	20	12	8	16	5	10.83280644654618	-0.3263645108887404	0.8959510355041284	-0.3642660122660649	0.7156593772267078	NA
unown161	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
DDR2	18	7	22	8	11	11	12.885356477000402	-0.5281522060551654	0.8561997194077058	-0.6168563176130516	0.5373295014823667	NA
C12orf10	750	517	610	548	508	522	573.0284396894639	-0.07375136119262374	0.2709902220401225	-0.2721550638889996	0.785502791923542	0.9998748158320103
unown162	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown163	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown164	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown165	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown166	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown167	0	0	0	3	0	0	0.5582024111477634	2.693051947009026	3.9903637986488296	0.6748888279111082	0.4997463990426021	NA
unown168	0	56	2	0	39	0	13.930621310277619	-0.5752811434449411	3.7389792674252127	-0.1538604796386312	0.8777197456584197	NA
unown169	117	148	142	83	217	75	125.49761815647584	-0.048122996122793034	0.4023197593962853	-0.11961380220301794	0.9047890856507661	0.9998748158320103
unown170	0	0	0	3	0	0	0.5582024111477634	2.693051947009026	3.9903637986488296	0.6748888279111082	0.4997463990426021	NA
unown171	2	5	0	4	2	0	2.034414313988239	0.02574275954830948	2.224618929425905	0.01157176144093711	0.9907672762577743	NA
HSD17B7	199	245	265	204	366	160	234.50371215718516	0.13194712149797466	0.32418487398781787	0.4070119616467144	0.6839992028307567	0.9998748158320103
unown172	14	2	0	3	16	0	5.175309137939461	0.3021753011437159	1.8406802198199437	0.1641650178504525	0.8696012391552534	NA
unown173	152	219	84	71	235	142	143.91765487849347	0.13439545920896628	0.4358710093201058	0.3083376878370582	0.7578253913263447	0.9998748158320103
unown174	8	0	3	7	0	6	4.213759797761707	0.5381742766499734	1.853696921583221	0.29032484781294504	0.7715677312687781	NA
unown175	13	11	6	10	17	15	11.85036750351992	0.6736416857763664	0.8054641409542292	0.836339759307356	0.40296379174116986	NA
unown176	135	131	170	133	209	134	150.75287665649842	0.24029873390827192	0.32700351714056786	0.734850609588323	0.4624304808936546	0.9998748158320103
unown177	0	7	0	0	0	6	2.197859010133265	0.24582708952145796	3.0239065658011763	0.08129453876043512	0.9352077170545136	NA
unown178	163	432	242	187	324	149	240.330821794233	-0.217572603263101	0.383802376970572	-0.5668870656311317	0.5707909124013152	0.9998748158320103
OLFML2B	301	372	245	140	316	272	267.1503779229267	-0.1690158820274501	0.3253102859612213	-0.5195528371568235	0.6033752771270104	0.9998748158320103
unown179	0	0	0	0	0	2	0.40025528785990433	2.197098236876956	4.0240913176553725	0.5459861776091826	0.5850754386570449	NA
unown180	82	103	60	86	139	57	84.85608565597076	0.3376152245370876	0.38331680619334824	0.8807733422645487	0.3784405110015018	0.9998748158320103
unown181	0	15	13	1	30	12	11.388191949835276	0.6243470122850714	1.365368932256694	0.45727348670014417	0.6474744841452258	NA
unown182	75	128	66	62	37	31	64.19921666613051	-0.8419699395950391	0.47639605017994924	-1.7673738883372385	0.0771656329511276	0.9998748158320103
unown183	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown184	35	66	30	36	81	29	44.06566612994717	0.27724052541662497	0.5286241378482827	0.5244568031741944	0.5999608570190864	NA
unown185	0	0	2	0	0	2	0.7639167398854079	0.14224274022712521	3.964568433223149	0.03587849286069291	0.9713792450352579	NA
unown186	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown187	2471	2364	2001	1854	2583	1743	2124.4601503248746	0.0051227973508883575	0.16955986454838762	0.030212322736471963	0.9758977208959204	0.9998748158320103
unown188	31	59	33	18	53	22	34.26795498855759	-0.2937652549017537	0.5741528187910969	-0.5116499393319863	0.6088960278222141	NA
UBXN10	73	46	17	42	45	21	38.74210458098788	-0.13807538234637168	0.5998297909904666	-0.23019093819660946	0.8179434030799094	NA
unown189	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown190	1	22	0	0	16	0	5.572771410241635	-0.5037262014033831	2.1997459011299094	-0.22899290374612896	0.8188744315906037	NA
unown191	15	6	6	10	1	4	6.93458998619276	-0.577367545591401	1.2082836172665696	-0.4778410774926721	0.6327633218862436	NA
unown192	1	1	0	0	0	0	0.28807056101228196	-1.594576796525491	4.047229737623098	-0.3939921625160749	0.6935868256332707	NA
ATF6	459	577	251	238	359	241	338.64550436254143	-0.4361870387505301	0.2874833711280653	-1.517260066343878	0.1292010362608473	0.9998748158320103
unown193	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown194	18	5	23	18	1	9	12.809334481840533	-0.5118689853797869	1.1180449192723094	-0.4578250628006448	0.64707812814998	NA
unown195	40	55	20	33	46	14	32.831665222087224	-0.1531383366303946	0.596652059718595	-0.2566627134457908	0.7974391578231252	NA
unown196	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
OTUD3	214	276	168	177	228	147	196.06001946944846	-0.08860941567363421	0.2667594734144432	-0.3321697053134032	0.7397611179127096	0.9998748158320103
unown197	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown198	11	9	0	10	0	7	6.145460626312486	0.15807503593320063	1.6762509708871771	0.09430272595131588	0.9248686845713494	NA
unown199	14	13	3	13	9	8	9.745985963426774	0.24332418860948118	0.9444176607321881	0.2576446827782073	0.7966811416850469	NA
unown200	247	200	86	142	174	78	147.0685975873369	-0.25883653777380916	0.40028649866225746	-0.6466281991494373	0.5178726029025528	0.9998748158320103
unown201	34	32	39	12	29	17	26.39271952900025	-0.7513762128773961	0.5903673327641148	-1.2727266079568353	0.2031150723199301	NA
unown202	19	52	34	17	74	33	36.730600585724154	0.32387234230409523	0.6422309114715017	0.504292671870975	0.6140557263100511	NA
unown203	0	3	0	1	1	0	0.7567319427178679	-0.3787815904573501	3.5963194046902975	-0.1053247912194188	0.9161180918317353	NA
CYHR1	308	449	403	151	441	364	346.24289820358246	-0.14883706047417694	0.37806967489258136	-0.39367627280993933	0.6938200612258767	0.9998748158320103
unown204	62	33	32	31	33	52	40.453054274329425	0.08923204279295399	0.5499661484909971	0.1622500640044661	0.8711089366798392	NA
unown205	0	0	0	1	1	0	0.32940630848063135	1.9492144768088617	4.045658257704492	0.4818040359926117	0.6299451620181102	NA
TMCO4	117	58	85	65	144	75	88.50054809858813	0.23312386354910014	0.4276018037589066	0.5451891491097208	0.585623433631461	0.9998748158320103
unown206	29	8	18	92	11	12	29.73218611936103	1.2876954458754772	0.929352792868967	1.3855830162195837	0.1658742672097185	NA
unown207	0	3	0	0	0	0	0.42732563423723663	-2.160368782015878	4.002249818797142	-0.5397885888755357	0.5893428374756895	NA
unown208	5	0	4	4	5	5	3.917068610387352	0.7672087585651302	1.5270732842312487	0.5024046759821055	0.615382890506676	NA
unown209	5	17	5	6	3	8	7.20625146010339	-0.38950510320033993	1.1110040297294408	-0.3505883802196423	0.7258971751423675	NA
unown210	35	14	14	35	11	4	18.526419618136597	-0.12078513148254418	0.9079233488495864	-0.13303450300687705	0.8941660935563244	NA
unown211	14	5	7	6	1	8	6.884590845382688	-0.5147732428089798	1.1947588073161752	-0.43085955061116593	0.6665704963089251	NA
unown212	725	214	100	426	135	105	273.87531777563356	-0.36724999837777444	0.9659754049509003	-0.38018566155568057	0.7038076020007007	0.9998748158320103
unown213	0	0	19	0	0	18	7.057081384981422	0.0610908830797149	2.4266834109649698	0.025174640747810666	0.9799156642958919	NA
ART1	86	261	36	45	336	83	129.39278326169924	0.37966120869941905	0.6878360626789483	0.5519646748685061	0.5809725558940713	0.9998748158320103
TARBP2	83	115	76	68	84	62	79.38809614942772	-0.18975301512125908	0.3517906659157978	-0.5393918415296359	0.5896165092576531	0.9998748158320103
unown214	13	12	1	12	7	1	7.2206152963006485	-0.14741018383093654	1.2784761899025516	-0.1153014698241447	0.9082061733829445	NA
unown215	0	1	1	0	0	0	0.3242726040918307	-1.7403593426116628	4.03396051931531	-0.43142696471086345	0.6661579469923973	NA
unown216	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
HTATIP2	216	312	313	151	295	285	260.22820250296576	-0.05918798624820561	0.35489337890855577	-0.1667768117574726	0.8675456646673809	0.9998748158320103
MYORG	150	156	84	99	154	78	115.44383326689908	-0.08029210408785069	0.33873369225470723	-0.23703607265460883	0.8126288056407506	0.9998748158320103
RPL13A	2662	3169	3563	2115	3469	3289	3035.919692491121	0.05910735203783219	0.28005734554686496	0.2110544607298691	0.8328447748308386	0.9998748158320103
unown217	2	10	5	6	9	3	5.631667073688728	0.20406346360086802	1.190735662244828	0.17137595695769997	0.8639281586623124	NA
unown218	0	0	0	0	3	0	0.4300165142941306	2.3528257534415187	4.012264845495206	0.5864083862966243	0.5576011100126599	NA
