id	Mal7_Exe_MSt	Mal8_Exe_MSt	Mal9_Exe_MSt	Mal7_Exe_AreaX	Mal8_Exe_AreaX	Mal9_Exe_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MAN1B1	1116	867	1128	814	889	1031	964.08137082745	-0.07029018285992343	0.1785717547489505	-0.393624305023729	0.6938584341612433	0.9998924110731865
unown2454	71	116	77	23	51	83	67.80299027376692	-0.6829181453525126	0.4609998354818136	-1.4813847919029326	0.13850406497445575	0.7298263733328906
unown2455	358	349	483	528	424	770	482.51320273963614	0.6321865616601724	0.24880868206288942	2.5408541069333728	0.011058205178383008	0.15766337351713408
TNMD	2	2	6	2	28	9	8.29569977214558	2.0671128159690597	1.2036740681676765	1.7173360053488356	0.08591779697836037	NA
unown2456	0	1	0	4	0	0	0.9361078452898437	2.178640250450789	3.728305375505671	0.5843513422382413	0.55898395611439	NA
UAP1L1	628	473	671	310	523	608	525.4452540531141	-0.2044827111344725	0.24760961320652633	-0.8258270286296093	0.4089022193584298	0.9998924110731865
SSR1	1370	1457	1497	1114	1099	1461	1316.6509617862907	-0.12269348553002049	0.1531627026552824	-0.8010663392781868	0.42309324176819857	0.9998924110731865
FBXO2	200	176	195	217	232	273	214.79353528050925	0.4554476500509587	0.21623477452205095	2.1062645962364095	0.035181374812645654	0.3431167750753087
ELMOD2	867	464	612	669	545	656	632.5550493666724	0.07886939097729231	0.2609526256012693	0.30223643389510574	0.7624718319090826	0.9998924110731865
FAM107B	74	40	63	232	66	70	95.38939695118667	1.2592582545914832	0.5643283834912706	2.231428174498266	0.02565278030957683	0.28443669111986813
PCDH19	731	755	459	617	849	762	691.953078866065	0.322714842457283	0.23582870239632586	1.368429029961498	0.17117782259044084	0.7992523347703981
HSPA14	1328	962	1339	978	778	1247	1091.0206362710042	-0.1616610541072139	0.21764597314898967	-0.7427707104718576	0.45762051108066104	0.9998924110731865
unown2457	4	0	0	0	2	0	0.9760184423438537	-0.8203103323547174	3.6679586727851965	-0.22364219598249452	0.8230357275034585	NA
unown2458	3645	2543	2869	3118	2166	2605	2815.2453957320345	-0.05557474886285401	0.23136843048018838	-0.24020022415120618	0.8101750399193371	0.9998924110731865
unown2459	37	22	25	28	36	30	29.607692012707446	0.2931707058069829	0.5143207288526399	0.5700153413240717	0.5686672929061642	0.9998924110731865
unown2460	712	473	560	405	450	543	516.2761374192021	-0.2046049294797058	0.20867527648269102	-0.9804943495387062	0.32684215744950745	0.9762155964219326
RAB1A	7224	7679	6445	5360	5868	6687	6466.81044822705	-0.13341106173436845	0.1346040026559393	-0.9911374038064817	0.32161849099627604	0.9744418450169953
unown2461	1111	1776	1383	771	1063	1172	1191.6598640631696	-0.39920036071707515	0.21835746001944825	-1.8281965758418326	0.06752005474263424	0.5018302758601025
SAPCD2	35	24	52	31	37	36	35.665088988807646	0.02329328080210557	0.5037289143485362	0.04624169893489311	0.9631176070604127	0.9998924110731865
unown2462	6	10	6	3	9	5	6.41193293661178	-0.2525101999183281	1.0372409775251599	-0.24344410353012988	0.8076613815546154	NA
unown2463	6	12	5	13	5	7	8.10275579729006	0.2847171290495388	0.9765110820775628	0.29156569164969715	0.7706187102427887	NA
unown2464	636	71	303	731	98	351	371.63734796276685	0.41268690393978646	1.0801265008245473	0.3820727513163962	0.7024074026529543	0.9998924110731865
unown2465	2	0	0	0	0	1	0.4609946076863646	-0.7474351149314717	4.039966101559899	-0.18501024418073075	0.8532210005892301	NA
unown2466	414	851	432	281	358	398	446.54483889536164	-0.5970823866976741	0.2983914962902089	-2.0010033600855874	0.0453920277890765	0.39391832401278876
RIOK1	708	501	811	565	492	798	637.7076440231123	-0.019413378196412947	0.24301437165750223	-0.07988572060163433	0.9363281468395755	0.9998924110731865
ENTPD2	1138	660	1006	758	645	1347	908.3250716535972	0.0605463918736348	0.2745538213257208	0.22052649488278195	0.8254611402960017	0.9998924110731865
FGF10	3	6	2	9	6	9	5.900512679878583	1.2562038026643978	1.0906668988824724	1.1517758574607326	0.2494131911047252	NA
unown2467	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2468	0	3	0	0	0	0	0.47296319738933995	-2.3108106447956063	3.995048361981749	-0.5784186911943477	0.5629814777464957	NA
unown2469	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2470	0	4	0	0	3	0	1.1614606708868989	-0.25235784259191524	3.464595429662873	-0.07283905082576157	0.9419341954086355	NA
MAD2L2	1265	1141	1085	887	1073	1083	1078.0185482743884	-0.07605102172339223	0.15786081618378286	-0.4817599678114739	0.6299764705205625	0.9998924110731865
ACTR2	1817	1313	1597	1495	1067	1711	1485.7091086257221	-0.025637219653463782	0.21715156962738286	-0.11806140612962406	0.9060190029754353	0.9998924110731865
unown2471	193	251	163	122	228	201	190.33141995609452	-0.027995801453686093	0.299251336035962	-0.09355280355480768	0.9254644024169143	0.9998924110731865
unown2472	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
MRPS30	1643	1690	1719	1279	1729	2010	1657.8641230346882	0.09539407932635958	0.1591860085501043	0.5992617077042546	0.5489983787652053	0.9998924110731865
SUV39H2	101	138	157	159	86	120	127.16101570354215	0.023552325581498147	0.36678659953436166	0.06421261194219746	0.9488009352431	0.9998924110731865
unown2473	1116	897	1013	900	941	894	955.4982817112298	-0.013110952380703502	0.18621335876911493	-0.0704082267103066	0.9438687435327452	0.9998924110731865
CLIC3	0	0	1	0	0	2	0.4625610990391905	0.8436890567947459	4.055052334961832	0.2080587344140127	0.835183107212001	NA
unown2474	87	120	100	93	116	89	100.6882175195372	0.09074572803542105	0.32670792431060625	0.27775796447822826	0.7811981613455514	0.9998924110731865
DRAXIN	261	195	198	265	521	466	317.1808385825722	1.0451715338503382	0.27334769914104246	3.8235973345839236	1.315186378853295e-4	0.0049196642127655125
ABCA2	1660	1782	1548	1210	1772	1715	1597.1416862724632	0.02752186399866417	0.17269948527198933	0.15936274480100043	0.8733830890979122	0.9998924110731865
HCN1	635	679	575	661	1145	1102	795.829755593894	0.7301370240156886	0.21287697901334846	3.429854310220671	6.039054112050683e-4	0.016511598552145
IGFBP4	19	22	12	30	42	35	26.89368224665084	1.1421485563420266	0.5455068867281434	2.0937381069420358	0.03628331634028816	0.3466902703785008
AGTRAP	15	12	3	4	4	9	7.548541005439796	-0.7255850392734472	1.0345185302877735	-0.7013746182696313	0.4830692576798659	NA
DSP	58	156	116	52	493	144	171.43295394101625	1.1803355572385648	0.9309255481962598	1.2679161717342016	0.20482788830869367	0.8533290099337649
unown2475	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2476	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
SPRED2	100	111	161	70	54	159	106.26407067176707	-0.32909129299670914	0.4144205390824461	-0.794099862244614	0.42713729781427007	0.9998924110731865
unown2477	439	394	422	319	355	421	387.07102364098876	-0.0821005492348182	0.1800332556794586	-0.45602990916852976	0.6483684707758933	0.9998924110731865
TNS4	0	0	0	6	2	5	2.2712409420037685	4.69547753890182	2.2460560388936104	2.0905433602693084	0.03656901760441833	NA
EMB	13	15	17	20	8	6	13.359977193044477	-0.2186079357313379	0.8221792238411076	-0.2658884211523029	0.7903251428009859	0.9998924110731865
unown2478	448	664	567	440	502	624	534.6241972573754	0.008040559129716681	0.21166865118016415	0.03798653737757732	0.9696984158981946	0.9998924110731865
RNF150	111	44	66	78	53	66	69.39222769877622	-0.02326931087642184	0.4488425458247615	-0.05184292597232241	0.9586538515401136	0.9998924110731865
PARP8	197	199	235	166	151	218	191.95642815501782	-0.12774902531509957	0.2433578653981861	-0.524943071414908	0.5996227663756487	0.9998924110731865
CCR7	0	0	0	5	0	1	1.1229998856704437	3.674136658081701	3.4292605615824945	1.0714078420410853	0.28398608830231653	NA
SMARCE1	903	984	940	756	986	1055	928.2869782815619	0.097445845399981093	0.16149309680461194	0.6034056397957329	0.5462388712849682	0.9998924110731865
TXNDC5	480	328	598	335	305	548	424.98483475701084	-0.1507497285621106	0.2823844492165219	-0.5338457162933973	0.5934482814367917	0.9998924110731865
unown2479	224	284	276	165	224	274	237.34569588033509	-0.14041724635212952	0.23841684561779444	-0.5889569002067585	0.5558901862537253	0.9998924110731865
unown2480	36	54	65	56	41	66	52.73640313127408	0.18458275326397997	0.4318193063623337	0.4274536838542812	0.6690489132182732	0.9998924110731865
unown2481	0	4	0	0	0	0	0.63061759651912	-2.725652739641299	3.9731706616018383	-0.6860145137944854	0.4927039561044317	NA
ZNF330	555	445	588	331	407	578	475.23646081001584	-0.17516713256476982	0.21756481096925176	-0.8051262140435295	0.42074685003404877	0.9998924110731865
unown2482	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
MEIG1	98	164	257	109	184	280	178.6624302571269	0.2101482655022139	0.4031623327906599	0.5212497508077779	0.6021928006979003	0.9998924110731865
ETAA1	256	174	185	250	144	214	203.56579236576061	0.12392725350181026	0.3136584080820346	0.39510260305025263	0.6927671678804262	0.9998924110731865
TMEM243	158	229	268	107	174	240	191.87542970967183	-0.24866577415158844	0.32147109856054645	-0.7735245104926727	0.43921202873909543	0.9998924110731865
DMTF1	1047	843	777	782	841	872	853.89964128912	0.03177943864406929	0.18196333463841383	0.17464748438040778	0.8613566348028743	0.9998924110731865
CLCN6	333	300	255	285	243	283	281.46943305506363	0.00146653976862858	0.22778990961160903	0.006438124371395948	0.9948631554501187	0.9998924110731865
C1D	903	1079	524	815	972	691	830.012330139196	0.13296210634512498	0.2903005282808217	0.45801537852009805	0.6469413927657166	0.9998924110731865
IL15	30	90	30	21	94	23	47.90409154288986	0.024739907376273858	0.7063293036519572	0.03502602433222056	0.9720589891853614	0.9998924110731865
PNO1	1006	1189	1011	887	1087	892	1007.104115333153	-0.028393028799278894	0.19709623568431217	-0.14405667718969445	0.8854557144025081	0.9998924110731865
unown2483	372	249	391	411	257	393	345.11246060146277	0.19738652613737284	0.2880682053571153	0.685207608707371	0.4932129232251751	0.9998924110731865
unown2484	262	272	285	255	335	324	287.48131683199534	0.27653707087367285	0.2095410386355121	1.319727499082877	0.18692601534471906	0.8313616883994733
KRT12	6	5	7	8	8	9	7.182207312186953	0.5945467959218613	0.9356350762413862	0.6354473138290864	0.525136718310401	NA
unown2485	3104	2468	3017	2324	1865	2761	2558.9633195600654	-0.1880058978528511	0.18686250981582878	-1.006118873379948	0.3143583908883538	0.9662139006032737
INPP4B	239	201	338	170	135	232	215.60796169090537	-0.43181820785710734	0.2987932764146568	-1.445207245084867	0.14839968196296585	0.7518617966500257
ISL1	937	601	548	343	441	435	539.6466532242988	-0.6507870865464	0.24312407096712865	-2.6767694533808175	0.007433576596760855	0.11660780984043295
CNRIP1	1003	920	734	662	625	823	783.2787682552973	-0.21293708025765842	0.1835669575726075	-1.1599967830454125	0.24605011586495348	0.9089972795136088
unown2486	635	467	461	593	365	430	491.85186314872766	-0.01861246704811668	0.2799191282691892	-0.06649230141291979	0.9469858867295626	0.9998924110731865
SLC35B3	243	215	276	216	197	346	245.3655022557793	0.1450188520021392	0.25357686237014004	0.5718930767053134	0.5673944146746739	0.9998924110731865
unown2487	1	11	1	1	0	1	2.3969705378944224	-2.5785232439679797	2.04938863796132	-1.2581914411963506	0.20832252952804844	NA
unown2488	7	17	21	14	11	12	13.655642547499752	-0.1543677760455101	0.7711086974677103	-0.20018938517027188	0.8413324685533653	0.9998924110731865
unown2489	11241	11811	10260	9818	13045	10942	11139.191909874995	0.15030865992376	0.17180390143503588	0.8748850210517258	0.3816364700471955	0.9950127040959222
ITGA1	288	313	286	340	276	467	325.69429411048657	0.39595021164403477	0.22415044791008348	1.7664484516348933	0.0773206425306707	0.540068941314792
PHF14	3905	3050	3786	3276	3089	3722	3446.3523162052425	0.031747019122378914	0.16776567279275534	0.18923429682541024	0.849909188271913	0.9998924110731865
unown2490	1	7	4	1	0	4	2.704237004581782	-1.2367194618445796	1.778537216802748	-0.6953576513106727	0.48683119304748473	NA
unown2491	80	89	71	48	70	119	77.59485970549021	0.06261411275768586	0.37285003739417544	0.16793377089430325	0.8666353820637529	0.9998924110731865
unown2492	9	2	0	8	7	3	4.960425648404266	0.9085361349862746	1.451733016378281	0.6258286645934734	0.531427328223626	NA
unown2493	0	0	3	1	0	5	1.4323635806872235	0.9706810406930608	2.7925564942810244	0.3475958472750517	0.7281437254323289	NA
unown2494	66	26	15	27	13	12	26.158546690631074	-0.8553326243739494	0.7337378465109387	-1.1657196482929384	0.24372781345757863	0.9057248649563758
unown2495	398	332	543	256	293	553	387.16554529547795	-0.13247628119226723	0.2924083768016253	-0.4530522779179522	0.6505110977912963	0.9998924110731865
unown2496	2	3	2	4	2	2	2.54162959831491	0.3550855378502274	1.521580356049374	0.23336627371568486	0.8154769998903808	NA
USP38	318	152	231	298	191	261	241.92910790558716	0.2368204969158718	0.3328230296999509	0.7115508116411654	0.47674297561962864	0.9998924110731865
unown2497	18	26	34	27	23	25	25.502880824491843	0.07031624284043157	0.5599594002727221	0.12557382339895504	0.900069284802747	0.9998924110731865
unown2498	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2499	0	0	0	1	0	0	0.19461336154001593	1.0857968783484409	4.080472856796901	0.2660958463526632	0.7901653938490523	NA
unown2500	13	0	10	27	4	113	26.5536387121939	2.6530933945153894	1.1208534751986168	2.3670296369873483	0.017931496825202294	0.2235854036373209
unown2501	2342	3473	2324	783	1356	1387	1890.1703380809527	-1.1032347557881184	0.2364808481070561	-4.665218196818536	3.082897279895572e-6	1.8739611322793798e-4
unown2502	9	28	35	25	18	39	25.406205593353295	0.2757208680386826	0.6642296833699253	0.4150986849004264	0.6780696621332614	0.9998924110731865
unown2503	0	0	0	0	0	2	0.29986615594072813	1.8054620609111451	4.055053108386032	0.4452375869448833	0.6561480664617807	NA
unown2504	731	841	754	731	720	1099	803.3934836990325	0.23632439580037481	0.18066196036567836	1.3081026870406474	0.19083848219993907	0.8355166474708587
unown2505	0	0	0	1	0	0	0.19461336154001593	1.0857968783484409	4.080472856796901	0.2660958463526632	0.7901653938490523	NA
KLHL4	486	640	527	263	375	517	457.28110186861176	-0.42522186079725416	0.2316081292904561	-1.8359539542068064	0.06636446697398332	0.49811445494051143
GRM3	6486	3946	4925	2451	2465	3702	3900.3750578147537	-0.7280440729124737	0.21103287507883942	-3.4499083265604233	5.60776949374295e-4	0.015582732536082451
GAB1	171	180	190	226	183	183	189.68739233584103	0.2707684552392943	0.270890159779052	0.9995507236591504	0.3175279801479263	0.9704738446002614
BFSP1	18	5	6	15	5	13	10.317064315678282	0.3288317671616013	0.9389969264177646	0.35019472152702485	0.7261925678825929	0.9998924110731865
THSD7A	552	523	490	402	573	468	497.82103409820024	0.009599780434733678	0.20800445943922405	0.04615180107491204	0.9631892586768296	0.9998924110731865
PCSK2	6749	6818	6783	3916	3566	4914	5357.997160999259	-0.5999358948373155	0.14423979685563804	-4.159295200878295	3.192311046764524e-5	0.0014784526262838693
unown2506	17585	20321	15422	12921	17022	15891	16356.97434765706	-0.09506280509084632	0.16957540393274662	-0.5605931219161248	0.575074941438581	0.9998924110731865
KIAA2013	195	261	205	159	177	238	202.77609908487557	-0.09675549628932696	0.24300913788267478	-0.3981557941909192	0.6905153490049942	0.9998924110731865
unown2507	196	134	150	170	179	220	173.75714624622154	0.36250804601945036	0.255717164145304	1.4176132729732036	0.1563037028752041	0.7702463852021852
unown2508	430	649	521	329	485	559	487.62001616668925	-0.11932230187117648	0.23469471498113506	-0.508414950378272	0.6111623703042759	0.9998924110731865
SMARCA5	1018	845	974	795	819	1031	904.2319455821724	0.013478760881043161	0.16354402922913397	0.08241671031694281	0.9343153483434258	0.9998924110731865
unown2509	7	22	14	7	16	13	12.9774279459293	-0.15134247172952014	0.8028342324230009	-0.18851023737834355	0.8504766911142538	0.9998924110731865
JUP	404	451	376	390	550	470	438.79884956262157	0.32024372751627256	0.21044532136173652	1.5217431561037296	0.12807344959218783	0.7057256534387817
FUT7	0	3	8	2	2	4	3.11737716005038	-0.3925626543508798	1.6571503324648642	-0.23689018833130102	0.8127419819526994	NA
unown2510	71	89	68	37	63	60	63.481565575089675	-0.4006808206619037	0.3739938457049467	-1.0713567222119773	0.2840090643235552	0.9397765605170759
unown2511	544	650	536	374	480	539	512.8228031587219	-0.20105100493386924	0.18585859737751873	-1.0817417529816578	0.27936729482315115	0.9343810086740422
TMEM106B	414	249	321	341	196	328	306.09371215392014	-0.05420827416589293	0.3031310853293816	-0.17882782990398471	0.8580728924064469	0.9998924110731865
unown2512	1003	382	1122	893	395	1179	819.2202326840094	0.07653883420251138	0.41053885384925365	0.186435055987699	0.8521036036106984	0.9998924110731865
PELO	608	358	516	384	308	386	422.05915845728396	-0.32940239230892754	0.25767937899028	-1.278342076109059	0.20112883808388538	0.848905846047794
unown2513	78	82	64	122	216	252	135.21820385676136	1.4931588820791353	0.311418975738582	4.79469460246557	1.6292284063114863e-6	1.0563606657303427e-4
unown2514	2	26	2	2	15	3	8.228707122117225	-0.4411608016468152	1.329571607971482	-0.3318067255662078	0.7400352054665016	NA
unown2515	2	2	2	2	21	34	10.154613108819348	3.28048549095379	1.164403347464623	2.8173102543003967	0.004842771999829687	0.0860824850518029
C8G	179	102	117	179	187	212	162.66688651097797	0.6624875931156982	0.29134341942565034	2.2739061497311845	0.022971629874465545	0.2648448030234741
MOCS2	4564	3480	4029	3586	3422	4696	3921.4618943207593	0.06883495431204191	0.16503248007267318	0.4170994357094432	0.6766056776595859	0.9998924110731865
unown2516	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2517	515	618	499	456	596	551	535.5311821018569	0.0971439264197048	0.1966374315639091	0.4940256066563404	0.6212880953210143	0.9998924110731865
DACH2	1113	1497	1056	249	779	546	849.0846759356606	-1.1148438822734692	0.33210294054427275	-3.3569226470755957	7.881515931316334e-4	0.02071712759088865
unown2518	1679	1157	655	2267	1035	1210	1355.855857331471	0.5501959565456787	0.3808419992386049	1.4446829857149506	0.14854695113419614	0.7518617966500257
FST	66	19	24	26	31	91	41.35437862893419	0.49911740293119733	0.6396478661897532	0.7803002703727192	0.4352141537080002	0.9998924110731865
FBXW5	180	164	144	128	126	185	152.22246976298865	-0.04326989945652052	0.25447767264173826	-0.17003416844917968	0.8649832653601355	0.9998924110731865
P3H4	57	135	62	71	114	73	85.17038413868428	0.15789094334378365	0.44780012504463984	0.3525924503215446	0.7243939983138307	0.9998924110731865
TRAF2	193	205	155	133	142	120	156.55642424746796	-0.3467910239238345	0.2772163144146663	-1.250976244511702	0.21094314456036783	0.8630414231772743
unown2519	3	7	3	9	14	1	6.436978929991324	1.0796573064590336	1.2334272464541953	0.875331163279218	0.3813937425615389	NA
unown2520	166	150	282	256	139	329	219.09097310852906	0.37672882817604014	0.3673014443800649	1.0256666123703566	0.3050487571313243	0.9635786232001136
FKBP10	16	6	2	13	17	9	10.64729067520784	0.8658312760611582	0.9628408681410753	0.8992464951480401	0.36852137970755783	0.9893952706410974
unown2521	8	1	3	5	6	0	3.924738303724807	0.0915737187962636	1.6018278022813206	0.05716826656763258	0.9544111564137062	NA
unown2522	360	358	467	327	272	420	363.15012271147333	-0.10828503918890924	0.23306297467086765	-0.46461708189312245	0.6422056973246676	0.9998924110731865
unown2523	60	65	87	49	54	83	65.26951741010296	-0.09352939381696113	0.374655899411865	-0.2496407876234796	0.8028651530481624	0.9998924110731865
unown2524	15	3	3	27	4	14	11.355424118543963	1.2832383927503819	1.060778753031536	1.2097135138529989	0.22638884249524233	0.8824551096240949
RAB33B	245	253	286	292	157	285	251.8611704460235	0.03138571237206669	0.29670784780371595	0.10577985248583513	0.9157570224785928	0.9998924110731865
unown2525	917	718	972	1026	614	848	849.4194962545375	0.07244204498835506	0.2611261324467929	0.2774216594469566	0.7814563522291971	0.9998924110731865
unown2526	205	225	208	154	190	218	197.47252481589854	-0.07117544229674683	0.2228359080967766	-0.31940741913926934	0.7494175855917737	0.9998924110731865
unown2527	99	53	34	80	72	44	64.19121507889207	0.2485023828920874	0.5097035684064157	0.4875429529933019	0.6258736113925348	0.9998924110731865
FLRT3	612	595	711	942	750	1142	791.9254303231176	0.6775204718172487	0.20089760059012302	3.372466718502752	7.449808948981599e-4	0.019773216110981182
NDUFS4	6956	4491	5870	6035	5025	6327	5757.1975936105855	0.13402011990884205	0.20546813672434186	0.6522671692333727	0.5142288354033957	0.9998924110731865
NAA15	504	564	613	479	587	580	551.085867002093	0.0889016665043208	0.18979527437766291	0.4684082193080339	0.6394926913503398	0.9998924110731865
unown2528	462	579	547	390	484	431	478.29429460589915	-0.15751428574996232	0.20816596932003897	-0.756676445551945	0.4492437297770616	0.9998924110731865
unown2529	23	25	18	20	19	31	22.349275331295033	0.19032307625805261	0.5607533219533314	0.33940606110915245	0.7343038531949078	0.9998924110731865
unown2530	365	418	329	279	317	348	338.76116148369204	-0.11658171303341013	0.1978734375791867	-0.5891731323804158	0.5557451385676511	0.9998924110731865
KLHL11	199	213	186	125	173	177	176.26904425283087	-0.21795045212836928	0.24000203221963762	-0.9081191942946222	0.36381525045861635	0.9887718208323032
EDF1	13097	11915	12874	10961	11158	13185	12094.380320570754	0.017731720746201884	0.1319105187739962	0.13442234107639167	0.8930686163316248	0.9998924110731865
ACLY	4896	3942	5520	3600	3683	4235	4268.3013863986	-0.19893648775307812	0.17855566425102123	-1.1141426881502043	0.2652179777496847	0.9231411255539802
ARL15	94	107	63	79	74	86	83.10152345359273	-0.015160661673331419	0.34468013516615714	-0.04398472707463412	0.9649165781139675	0.9998924110731865
SEMA3A	139	162	156	40	33	76	97.5579223030404	-1.5289580084992154	0.35282095259513985	-4.333523837666428	1.4674138332716918e-5	7.5397383976707e-4
unown2531	650	577	792	565	511	826	645.1375223971735	0.015409764845494035	0.21796765718889952	0.0706974834901277	0.9436385237116652	0.9998924110731865
HSPB3	15	29	23	7	13	23	17.757997051923788	-0.5707687830968754	0.6916803868138657	-0.8251915103824852	0.409262872499439	0.9998924110731865
SNX18	62	48	29	31	27	56	41.13532617267175	-0.18809583814895034	0.49271976183878907	-0.381750140175	0.702646705087579	0.9998924110731865
ESM1	0	2	5	0	3	1	1.809559666090015	-0.7223329199235267	2.261256460496937	-0.31943874237280706	0.7493938362882959	NA
GZMA	0	19	4	0	1	12	5.622357982959965	-0.8644884419899665	1.8030962487381874	-0.4794466421828221	0.6316209186803878	NA
POF1B	137	184	167	125	185	225	168.28311537804905	0.23086106568152204	0.2732675104129242	0.8448171000375296	0.3982129655971318	0.9998924110731865
TASP1	179	186	192	169	185	163	178.4652269514043	0.02466230645928854	0.2511764328661818	0.09818718331917617	0.9217836595152519	0.9998924110731865
unown2532	104	55	80	97	58	93	80.94602537031605	0.18443545982926934	0.3990895638869213	0.46214052312710335	0.6439805519025075	0.9998924110731865
ELF2	1038	932	1079	851	779	1031	941.9619032169657	-0.07941488912112814	0.16966388280646616	-0.4680718595348657	0.6397332022999438	0.9998924110731865
unown2533	24	89	95	12	125	124	76.26552291229248	0.3763151422935366	0.7104367450172556	0.5296954935578344	0.5963230729328548	0.9998924110731865
unown2534	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown2535	0	0	0	0	1	0	0.17694769145592634	1.0857968783484409	4.080472856796901	0.2660958463526632	0.7901653938490523	NA
unown2536	22	63	101	54	39	53	55.14262784736813	-0.23272447839136637	0.564577611905803	-0.41220989547526604	0.6801855847728449	0.9998924110731865
GPX8	43	45	11	27	34	31	31.49062291198041	0.02936719138012969	0.6140594279442338	0.04782467305883737	0.9618559727939195	0.9998924110731865
unown2537	1	0	0	2	0	0	0.5447574879380321	1.1704131106859592	4.02547547394385	0.2907515194818164	0.7712413659987183	NA
DHX29	1911	1537	1794	1287	1336	1762	1582.4604264956515	-0.14648212287814427	0.16080991069512707	-0.9109023333509197	0.36234683613897584	0.9887718208323032
unown2538	13	7	12	16	11	5	10.887723834751277	0.18203805646737498	0.8773315763904355	0.2074906014625915	0.835626731913857	0.9998924110731865
ZNF711	1198	1187	1331	1303	1102	1454	1256.5888587709674	0.17581853337318146	0.17537255417699082	1.0025430387228125	0.316081390852543	0.9688128805482755
PHPT1	3156	3412	2839	1990	3293	2803	2880.8946021591205	-0.1006257701056226	0.19700174863638328	-0.5107861772910097	0.6095007892150038	0.9998924110731865
WDFY3	3794	3563	4064	2325	3042	4194	3432.568866719982	-0.1624598948109531	0.17696948388813308	-0.9180107849195522	0.35861321961577325	0.9881211200664208
ISM1	21	41	20	10	20	12	20.268159668471288	-0.8363599868683365	0.6643233868042138	-1.2589651417989662	0.20804292282481587	0.8579108555216881
AJM1	109	185	108	48	106	117	109.33003783394682	-0.4777576522303049	0.388734557004803	-1.2290074129540327	0.21906902668172518	0.872181308586313
unown2539	4	4	10	3	5	7	5.397800174627973	-0.1837027953995938	1.1211088016937367	-0.1638581332356514	0.8698428263769822	NA
VPS13D	615	643	664	542	510	617	593.2851149504233	-0.08235308817989999	0.1735875377781457	-0.47441820555777287	0.6352017131355859	0.9998924110731865
RABL6	1426	1672	1277	1075	1971	1907	1537.042111573869	0.28411910018669395	0.2218645529439085	1.2805970869015952	0.20033522375186877	0.8479217925413258
unown2540	0	0	0	1	1	0	0.3715610529959423	2.0730338222972424	4.030362577608495	0.5143541759280931	0.6070043909575978	NA
unown2541	14	1	2	7	3	9	5.903009300219876	0.2834795690450976	1.2867557725389345	0.22030565169780117	0.8256331188704977	NA
unown2542	5	8	0	0	1	0	2.2158367087841677	-3.457307974017721	2.4435081118372355	-1.4148952308647034	0.15709921651272696	NA
TTC25	98	91	69	43	89	67	74.97675166050043	-0.25653424306727235	0.3841455183450474	-0.6678048573167213	0.504258165606768	0.9998924110731865
APOOL	197	142	184	169	158	176	170.19796995665502	0.07092785316289826	0.2628040804686372	0.26988870582381513	0.7872458763181912	0.9998924110731865
SFXN5	711	376	480	580	482	595	535.3287189414298	0.21224685675038285	0.2643416226157363	0.8029263596483188	0.42201729933130916	0.9998924110731865
CNP	826	903	731	1276	1677	1478	1156.4293547287225	0.9757109482566136	0.18300712268539365	5.331546302347761	9.73799841489725e-8	8.666182118773919e-6
BTBD3	1176	831	988	2571	918	746	1249.2965983729491	0.7064448801523097	0.6559312686157267	1.0770105252691895	0.2814755635538842	0.9376341725867992
MTREX	2217	1763	2253	1965	1571	2102	1964.8675267539213	-0.02038132837100419	0.19299095858126766	-0.10560768504821795	0.915893627067123	0.9998924110731865
unown2543	100	132	173	151	112	139	134.55513920045175	0.11745386669721183	0.33283618208768373	0.3528879160928162	0.7241724703514258	0.9998924110731865
unown2544	3510	3637	3228	2801	2610	2738	3061.9435784648367	-0.21465942903662538	0.16399834876567942	-1.3089121363248017	0.19056411510729032	0.8351210142584052
unown2545	15	16	10	5	6	5	9.266799636218567	-1.2252400973865303	0.8634338255787614	-1.4190318482892994	0.15588973116542984	0.7690560070827872
KIF6	37	40	17	49	67	24	39.81657221190765	0.7479414964241872	0.5909776591346344	1.2656002893906246	0.20565622243814652	0.8541621356798874
AMBP	0	3	5	1	4	0	2.1888420402453734	-0.5193664095577929	2.142059912941466	-0.24246119654263149	0.8084228205888321	NA
SEMA3E	542	170	168	1229	514	845	595.2560584716238	1.7218811273855816	0.45146746464008175	3.8139650412201846	1.3675482142511036e-4	0.005087578274656564
ARL4A	554	773	636	620	826	749	690.6238307664819	0.28317701472346846	0.20937531614192845	1.3524851923400194	0.17622015261713095	0.8089002614259497
ETV1	566	330	446	499	340	432	434.66368143104995	0.0615122874239756	0.2788263215987384	0.2206114798318737	0.8253949616740677	0.9998924110731865
unown2546	54	55	42	29	26	57	42.69345377143063	-0.3416393607158039	0.4545383855955026	-0.7516182825092171	0.4522806455335609	0.9998924110731865
