id	Mal4_E2_MSt	Mal5_E2_MSt	Mal6_E2_MSt	Mal4_E2_AreaX	Mal5_E2_AreaX	Mal6_E2_AreaX	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ANGEL1	478	252	594	452	369	545	434.7797066351604	-0.10465346157610164	0.26118742195558203	-0.4006833896997505	0.688653241567063	0.999646313058517
FGF6	7	4	10	0	7	0	4.718725762809791	-1.65153599907724	1.6943125944750546	-0.9747528315983108	0.3296828795172749	NA
KCNV1	21	30	23	140	70	114	63.53710116252398	1.9084325666141533	0.4720347178137211	4.042991955026658	5.277343205713041e-5	0.004988635403731504
LRCH1	252	250	420	279	378	472	333.46366688954186	0.1064180203743079	0.27410112497882916	0.388243646874953	0.6978357359139655	0.999646313058517
FGF23	0	1	6	1	0	6	2.148681765293944	-0.21518593269827538	2.271307444203215	-0.09474099741427282	0.9245205531886252	NA
unown7656	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown7657	308	375	413	361	506	434	397.45875027156444	0.04883008825344352	0.268644189353482	0.18176491503857875	0.855767219545807	0.999646313058517
IRF2BPL	679	715	830	556	408	741	654.3820079223002	-0.5988148848044469	0.24114645183368652	-2.483200064736746	0.013020793544982884	0.30103055254441746
CSMD3	579	474	599	384	748	700	572.3631773013622	-0.03848991341742347	0.270305487462642	-0.14239412517566086	0.8867687025345523	0.999646313058517
CIPC	335	247	769	266	430	646	431.5947333709186	-0.16705346680396174	0.3774966537349045	-0.4425296625841732	0.6581059704136903	0.999646313058517
ZDHHC22	93	40	109	93	66	106	81.48816478076222	-0.011885464997609275	0.3986673986810303	-0.029812984550358766	0.9762162031967786	0.999646313058517
unown7658	745	697	723	710	1152	691	784.9784313623232	0.05969730048213984	0.28291538942503686	0.21100761115703687	0.8328813322257567	0.999646313058517
TMEM63C	639	532	598	415	403	676	539.4226400679397	-0.4554972627536878	0.22808583914009595	-1.997043150381248	0.04582049571198547	0.6031871335216081
SIM1	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
TRIM24	213	239	370	215	459	594	336.68332926238594	0.42020258826730417	0.3534639729564312	1.1888130627646718	0.234513236552736	0.999646313058517
unown7659	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
RUBCNL	123	55	98	97	48	69	80.44181517650817	-0.5109521038750132	0.4195891116768857	-1.2177439539195758	0.2233212884128962	0.999646313058517
CCNC	206	111	213	157	205	221	180.63244386943978	-0.018414757768452323	0.28206529196951285	-0.06528544380583588	0.9479467317786362	0.999646313058517
unown7660	1553	761	1248	1288	701	1063	1084.064907668748	-0.37557569288372744	0.27252550440023066	-1.3781304385080868	0.168163019273674	0.999646313058517
LCP1	101	85	125	98	88	99	98.42422080441337	-0.30063133655398533	0.3101175127332599	-0.9694110271436561	0.3323401526314842	0.999646313058517
USP45	664	481	790	620	761	910	687.2766072707773	0.06925141144744172	0.2004893117187041	0.3454119865731531	0.729784667100464	0.999646313058517
NGB	12	12	16	12	20	15	14.357597825408089	0.055708477959963296	0.7283369355910678	0.07648723446210257	0.9390314696471075	0.999646313058517
AKR1D1	166	110	686	382	120	98	253.74332291793561	-0.7301379470202538	0.9274865639057293	-0.7872221285293636	0.4311518455585962	0.999646313058517
unown7661	168	109	130	134	141	112	131.64687828952404	-0.23623059943192642	0.3134567032457931	-0.7536307151379985	0.45107099559660707	0.999646313058517
unown7662	4644	3896	3817	4641	4483	5196	4402.9080719072235	0.0132131112904853	0.1841102094836824	0.07176740131652706	0.9427870158811318	0.999646313058517
COQ3	400	271	429	363	247	488	357.83389184206965	-0.18884656321639487	0.2581963484008309	-0.7314067932642658	0.4645307171162538	0.999646313058517
GSTZ1	1178	953	966	1401	1509	1166	1185.4683413335345	0.21835913280529365	0.2325332162843586	0.9390449084842492	0.34770768769910354	0.999646313058517
unown7663	747	637	990	700	1665	1285	979.2081891961247	0.4506829680648582	0.3040219918867614	1.4824025238040128	0.1382332228468043	0.9587734714851861
FAXC	243	284	345	228	246	355	281.3377887728343	-0.28551934632590403	0.2663760122278842	-1.071865833330528	0.2837802983379996	0.999646313058517
CPB2	0	0	2	1	0	0	0.47654924012226707	-0.9431495514859745	4.0516498652831325	-0.23278160325930988	0.8159309990148489	NA
FBXL4	18	9	30	18	27	33	21.504870972326216	0.3090327793274315	0.651738056018918	0.4741671542323765	0.6353807137564049	0.999646313058517
MMS22L	59	39	75	59	62	59	57.70816360396578	-0.09475449644827214	0.39526543333569664	-0.23972371084571337	0.8105444522367571	0.999646313058517
unown7664	107	44	35	97	41	34	59.598369660125144	-0.2518885517359515	0.5972313870692474	-0.4217604050785524	0.6731999091380212	0.999646313058517
TRPS1	489	479	622	507	770	735	590.8664601466736	0.15090641194090085	0.2372216416748726	0.6361409982472329	0.5246845255006263	0.999646313058517
unown7665	4256	3412	4133	3599	3792	4305	3878.9044581742974	-0.20039815529333063	0.15188650207289803	-1.3193941038759942	0.18703739190446272	0.999646313058517
unown7666	157	78	24	142	107	45	93.01458569372616	0.02590647734441118	0.6411008905065577	0.040409361035111814	0.9677667673195121	0.999646313058517
TMED8	12	1	22	25	28	27	18.029225621060462	1.1191651968310345	0.8530929029791565	1.3118913460922075	0.18955679782836776	0.999646313058517
EIF3H	4214	2302	3455	3533	3391	3243	3303.8444886000384	-0.12374200103992165	0.20275660179402036	-0.6102982588238023	0.5416642501391957	0.999646313058517
unown7667	14	15	14	11	14	9	13.03418053747863	-0.5266774429671152	0.767169735824117	-0.686520098973068	0.4923851944171744	NA
unown7668	12	8	7	3	14	10	8.943737276581079	-0.19062753310545066	0.9807311129659667	-0.19437288221533747	0.8458839218326718	NA
VIPAS39	648	486	464	588	649	514	556.1969429659766	-0.04724830425689088	0.25363342833385877	-0.18628579271773962	0.8522206482274481	0.999646313058517
KLHL32	604	646	904	605	1065	1125	808.0952216049469	0.18045321992709776	0.270358929400478	0.6674579616336457	0.5044796532729371	0.999646313058517
SIAH3	119	109	98	110	129	99	110.96732557619939	-0.13740436275522688	0.34106912813205775	-0.40286367607573564	0.6870485144386168	0.999646313058517
unown7669	22	6	8	24	25	31	18.43206870013338	0.9971699779265785	0.7227605083418351	1.3796685989585906	0.1676887054093521	0.999646313058517
unown7670	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
unown7671	155	120	255	149	304	300	206.7518193576637	0.345265903749357	0.3493383466970165	0.988342410771207	0.322984981413095	0.999646313058517
NDUFAF4	1499	1111	1189	1505	1709	1438	1394.094457190113	0.11546143293348146	0.21320810541387578	0.54154335600586	0.5881331223863562	0.999646313058517
unown7672	207	189	84	219	267	97	180.43586248115807	0.0890214408475959	0.4916758850389187	0.18105716297342792	0.8563227078123556	0.999646313058517
unown7673	251	143	116	239	309	197	206.74309965356036	0.38127480133520086	0.36944021930771026	1.0320338214655331	0.302056273756702	0.999646313058517
GPR63	55	58	82	93	115	94	81.32449001569928	0.4572867063072609	0.3658292228030808	1.2500004860284495	0.2112993697884609	0.999646313058517
FHL5	9	10	10	24	24	16	15.247764042431095	0.9633446395177954	0.7305137220735254	1.3187221682617973	0.18726201278414392	0.999646313058517
unown7674	410	354	455	370	515	525	431.6861048714345	0.02319786437104247	0.22220292249414875	0.10439945663474942	0.9168523538696725	0.999646313058517
SLC25A30	84	49	59	55	115	73	71.41736831772026	0.18006739547351316	0.43774993846706983	0.41134762029683053	0.6808176560708916	0.999646313058517
UFL1	857	678	909	868	1209	1229	937.8326680963761	0.25417097237732	0.1991068000206704	1.27655596067504	0.20175905818556056	0.999646313058517
RAD21	951	927	1369	1104	1262	1463	1158.2582817617176	0.05237819044034811	0.20011915915185513	0.2617350115917802	0.7935257458521127	0.999646313058517
AHSA1	3918	3225	4616	3894	4242	5050	4084.5556849953728	-0.01737773828578363	0.1556509017579534	-0.111645599797469	0.9111044146064334	0.999646313058517
unown7675	16	5	19	8	32	12	14.884415958987738	0.28966134725937803	0.868564901006304	0.33349418900508354	0.7387612751536704	0.999646313058517
unown7676	164	157	124	114	175	121	143.9379000691848	-0.3162992895515601	0.3528823205508707	-0.8963307911198207	0.3700761186743585	0.999646313058517
TPT1	5383	3831	4060	4941	3676	3854	4277.945251787137	-0.2666573484793452	0.22222819224861365	-1.1999258320070716	0.23016814650516934	0.999646313058517
unown7677	65	70	75	67	67	58	67.32585938682259	-0.3181419484201365	0.38343358896117846	-0.8297185160070769	0.4066979501896582	0.999646313058517
unown7678	0	0	0	1	0	0	0.16277775484184118	0.7727616929896328	4.080472856796901	0.18938042724691398	0.8497946636854632	NA
unown7679	0	0	0	0	3	1	0.6316504731066982	2.696018838591788	3.9717350822293898	0.6788012752045072	0.4972637856956773	NA
SLCO1C1	133	70	58	141	157	118	110.87926962155444	0.5066965591928629	0.4026890041419358	1.2582825803067312	0.2082895787298657	0.999646313058517
MED30	692	345	638	575	380	479	509.2028412129391	-0.36909793511469696	0.2613027448178338	-1.4125298812762652	0.15779399869668934	0.9884437777821579
EXT1	364	392	371	212	334	449	353.1766827806329	-0.4096519523543917	0.29465339799803464	-1.3902841614510217	0.16444260547452375	0.999646313058517
MANEA	203	116	239	111	161	268	177.0740110904706	-0.2263990472690505	0.3431060868927596	-0.6598514451298942	0.5093491657773153	0.999646313058517
unown7680	4	4	4	7	6	7	5.232034522981915	0.5405730753566975	1.1286782563562496	0.4789434653431244	0.6319788482978275	NA
SPTLC2	487	241	497	427	320	480	397.5483961223827	-0.1506945937070525	0.2572291694083526	-0.5858378894340092	0.5579844591432249	0.999646313058517
EPHA7	1508	1074	2030	1323	2061	2318	1669.5410047153212	0.13856100519775205	0.23818126999715786	0.5817460172221159	0.5607377704088593	0.999646313058517
GTF2F2	1029	699	849	1219	933	927	930.9178084470243	0.09030392809745898	0.22701506477997183	0.3977882621357468	0.6907862702892879	0.999646313058517
ALKBH1	189	161	276	220	240	285	223.3432012846503	0.07744188050013395	0.2538361817620642	0.3050860596883893	0.7603006081587096	0.999646313058517
PDE3A	555	385	556	490	592	736	539.1846805735196	0.09977034716515615	0.20107638342416467	0.496181329036009	0.6197664827756578	0.999646313058517
SLIRP	2249	1584	1536	1956	2206	1735	1868.4470426668215	-0.040417029067280966	0.23922508373088405	-0.16894979588657202	0.8658361306834848	0.999646313058517
unown7681	1086	677	787	922	977	900	880.9083244237968	-0.034576474059190385	0.21829482505650688	-0.15839346649761424	0.8741467617720905	0.999646313058517
SAMD12	410	284	348	311	359	426	350.9225991990394	-0.11268720488112047	0.21659152878232182	-0.5202752181244034	0.6028717659104557	0.999646313058517
SNW1	2081	1589	2094	2126	2761	2373	2136.8865957975045	0.16177895475951262	0.19088873619137456	0.847503933376781	0.39671429558715515	0.999646313058517
TNFRSF11B	39	74	93	109	167	108	96.97064101615003	0.7102100528902092	0.4436821176850629	1.6007182272654379	0.10943934219189251	0.8876063502492256
COLEC10	272	173	228	297	394	249	264.78590855850547	0.3307715121075361	0.2956641585730196	1.1187406471719705	0.2632507990582966	0.999646313058517
unown7682	2833	2295	3754	3049	2750	3708	3004.4434363233854	-0.078442300014069	0.1759566442025023	-0.4458047058671597	0.655738322241574	0.999646313058517
MAL2	14	3	11	7	16	16	10.633691472400448	0.3496069135599435	0.9083679043261754	0.38487369698435225	0.7003309943775239	NA
AEBP2	116	76	229	84	115	161	125.9886683227729	-0.3771506392267919	0.39710933345251914	-0.9497400525638523	0.3422443529266131	0.999646313058517
CCN3	53	154	243	17	93	108	112.81190584377597	-1.272343903776238	0.6335133500430992	-2.008393199116764	0.04460152502602915	0.5942242945466597
ADCK1	313	194	336	214	304	312	273.31925546674904	-0.1851307204467789	0.2531603712045035	-0.7312784365339308	0.46460909885532015	0.999646313058517
unown7683	9	14	30	4	28	21	17.337927478075226	-0.17054350219174433	0.8688592587797797	-0.19628438146732133	0.8443875853938289	0.999646313058517
unown7684	831	576	1138	858	1545	1315	1013.1505245974421	0.39506491763929175	0.26731741429026956	1.4778869483239359	0.13943804031594426	0.9625464981050397
unown7685	92	75	54	183	171	118	113.78585368923623	0.9108407157297819	0.3944906459686623	2.308903202237494	0.020948953261452272	0.39640724937983995
PLEKHA5	1237	1070	1285	1094	1788	2128	1399.2122557850237	0.2769713221461295	0.23760194860780356	1.1656946576785479	0.24373792090372168	0.999646313058517
NRXN3	4917	3660	5356	3738	5194	4299	4484.017648468512	-0.23847558977656977	0.19835993341580097	-1.2022366899906072	0.22927183787760452	0.999646313058517
CCDC122	0	0	0	0	0	0	0	NA	NA	NA	NA	NA
ENOX1	1469	1536	2006	1232	1961	2081	1694.5547622995236	-0.12379807558515762	0.23780391668485262	-0.5205888839468521	0.6026531946614129	0.999646313058517
unown7686	15	26	20	30	25	19	22.784451865782636	0.0662869874299705	0.6457921432076719	0.10264446250572319	0.9182451532073916	0.999646313058517
MAP3K7	1262	1168	1913	1080	1384	1611	1382.618263860498	-0.2724294399707942	0.21666456854257224	-1.257378822035061	0.20861649417399095	0.999646313058517
PLCZ1	0	3	0	2	8	3	2.7000299599290467	1.7496005671032486	2.0427615087026205	0.8564879256093084	0.3917279487421956	NA
unown7687	43	21	63	52	22	99	47.171429921678246	0.26663647435922955	0.5870322004597748	0.45421098561611234	0.6496769768678194	0.999646313058517
unown7688	836	601	967	876	780	1056	833.8096748491087	-2.608664129230672e-4	0.1813035656263219	-0.0014388377416731525	0.9988519739765361	0.9997775195742333
DNAJC15	796	311	573	630	479	562	545.3597001849806	-0.14583802806065302	0.28245518681814474	-0.5163227119442102	0.6056290360666394	0.999646313058517
unown7689	1318	1077	1250	1353	1232	1102	1217.2275205416315	-0.158348875905917	0.20740766595385116	-0.7634668428367065	0.4451850293357972	0.999646313058517
EPSTI1	90	34	28	151	62	40	66.65791466507802	0.6103599501614531	0.6253838705629634	0.9759764824315248	0.32907611868788633	0.999646313058517
unown7690	374	406	380	1418	1023	685	701.477684192157	1.2504063308860378	0.324867911361736	3.848968418101865	1.1861629758971667e-4	0.009513466386315981
unown7691	12	12	4	20	13	6	11.381190612618228	0.2779264453281064	0.9474468636374895	0.29334251449318866	0.7692603603133941	NA
unown7692	1	3	0	3	4	5	2.6445600584905926	1.2463408195930377	1.7826765222575265	0.6991401995998187	0.48446441811118923	NA
TNFSF11	3	6	9	8	12	13	8.26226360678275	0.6761812909713797	0.9699975011339648	0.697095910227498	0.4857427734787665	NA
unown7693	73	34	32	81	42	35	49.141616890034584	0.03921989364145811	0.5561500120278645	0.07052035025307721	0.9437795037118393	0.999646313058517
unown7694	233	99	140	223	168	250	179.6719386239688	0.2773875505792353	0.3248438034701914	0.8539105490577388	0.3931545540997946	0.999646313058517
TSHR	19	30	27	6	58	21	27.189374079102947	-0.03496959057883939	0.8079479524156893	-0.04328198428411578	0.9654767522220686	0.999646313058517
PIK3C2G	0	11	6	4	12	4	6.480235032683103	-0.04131163776782817	1.4028465054786712	-0.029448437592060044	0.9765069419256103	NA
AKAP11	676	1397	1430	736	2229	1738	1361.077257018679	0.1966282403991519	0.40624187535179357	0.4840176563011324	0.6283733385783679	0.999646313058517
unown7695	1660	1312	2571	1506	2120	2459	1889.255553877912	-0.032984143338897105	0.23656194709120837	-0.13943131490281402	0.889109328326216	0.999646313058517
DGKH	1270	931	1346	1376	1399	2027	1352.2847504099386	0.2494456885290271	0.17861335405653483	1.3965679657416452	0.16254352905108893	0.995872198121911
unown7696	1585	1247	1418	1373	1653	1784	1490.3860346037554	-0.011690796540667429	0.18050897419597176	-0.06476573584632515	0.9483605229832682	0.999646313058517
DSCC1	122	133	153	80	198	175	142.2121169675706	-0.05164690690706237	0.38343760667592164	-0.13469442226806386	0.8928534833866313	0.999646313058517
BACH2	95	85	115	83	90	116	96.11679285941518	-0.22074213503684187	0.3138516418373864	-0.7033327394578784	0.4818484121726741	0.999646313058517
DEPTOR	444	483	855	279	593	573	532.3220213932091	-0.48110672378377817	0.3293008518359164	-1.4609944708661227	0.14401695880679669	0.9711991245407201
STON2	873	739	1245	929	1216	2020	1126.739849866797	0.3461376739814462	0.2623388493004561	1.3194297181086416	0.18702549200319332	0.999646313058517
RERGL	18	16	20	49	41	82	35.56470526870244	1.4609495772754721	0.5125104456549108	2.8505752217568947	0.004364022657936104	0.1516089475790476
unown7697	141	103	152	107	161	139	132.04127648957015	-0.128440250472247	0.3033730695532218	-0.4233739357992496	0.6720224582661956	0.999646313058517
unown7698	277	203	409	268	378	455	321.5790503927409	0.14130853612207667	0.27317747734979636	0.5172774032946168	0.6049625257857467	0.999646313058517
SEL1L	278	276	387	280	406	427	336.6449768500238	0.053557075358533636	0.25432728081808437	0.21058328932019696	0.833212453102655	0.999646313058517
LMO3	2678	2558	4762	1377	3062	2997	2874.5869473714797	-0.6009241687051629	0.3082059252861581	-1.9497489159146646	0.051206052934918735	0.633638329317523
MDN1	1438	1078	1399	1330	1724	1410	1380.1287669492988	0.020523117319540707	0.2027513478184728	0.10122308699972467	0.9193733700667336	0.999646313058517
unown7699	381	180	222	214	177	161	221.73393308655142	-0.6546942869401794	0.3227099792642762	-2.028738895626255	0.0424848919642903	0.5848891757409457
MGST1	1925	1654	1859	2216	2796	3189	2221.8385721707205	0.3942326595990837	0.18503620342279367	2.1305704089609536	0.03312454953803	0.5099358696678931
SLC15A5	10	5	0	12	3	5	5.84033284980427	0.2192889308800627	1.4199518610564688	0.15443405998067283	0.8772674998024561	NA
DERA	102	70	147	87	77	114	97.2941676875167	-0.36317714124868905	0.34046261887656765	-1.06671664116041	0.2860998102317871	0.999646313058517
